"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
120,"RL",28,7296,"Pave",None,"IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1965,"Unf",0,243,2208,"GasA","Ex","Y","SBrkr",2522,0,0,2522,1,0,2,0,1,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,564,"TA","TA","Y",182,57,0,0,0,0,None,None,None,0,11,2009,"WD ","Normal",375000
20,"RL",85,6970,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,5,1961,1961,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",932,"Unf",0,108,1040,"GasA","TA","Y","SBrkr",1120,0,0,1120,1,0,1,1,3,1,"Fa",5,"Typ",0,None,"Attchd",1961,"RFn",2,544,"TA","TA","Y",168,0,0,0,0,0,None,None,"Shed",400,5,2007,"WD ","Normal",129000
120,"RL",55,7892,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,918,918,"GasA","TA","Y","SBrkr",918,0,0,918,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,None,None,None,0,4,2010,"WD ","Normal",99500
60,"RL",80,9760,"Pave",None,"Reg","Lvl","AllPub","Inside","Mod","Nonemes","Norm","Norm","1Fam","2Story",6,6,1964,1964,"Gable","CompShg","HdBoard","HdBoard","BrkFace",360,"TA","TA","CBlock","TA","TA","Gd","GLQ",674,"LwQ",106,0,780,"GasA","TA","Y","SBrkr",798,813,0,1611,1,0,1,1,4,1,"TA",7,"Typ",0,None,"Attchd",1964,"RFn",2,442,"TA","TA","Y",328,128,0,0,189,0,None,None,None,0,6,2008,"WD ","Normal",167900
30,"C (all)",60,7879,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",495,"Unf",0,225,720,"GasA","TA","N","FuseA",720,0,0,720,0,0,1,0,2,1,"TA",4,"Typ",0,None,None,None,None,0,0,None,None,"N",0,523,115,0,0,0,None,"GdWo",None,0,11,2009,"WD ","Abnorml",34900
20,"RL",78,11645,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Unf",0,434,1734,"GasA","Ex","Y","SBrkr",1734,0,0,1734,1,0,2,0,3,1,"Gd",7,"Typ",0,None,"Attchd",2005,"Fin",2,660,"TA","TA","Y",160,24,0,0,0,0,None,None,None,0,1,2006,"WD ","Normal",260000
20,"RL",80,10721,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Nonemes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","HdBoard","HdBoard","Stone",243,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1252,1252,"GasA","Ex","Y","SBrkr",1252,0,0,1252,0,0,1,0,3,1,"Gd",7,"Typ",0,None,"Detchd",1960,"Unf",2,528,"TA","TA","Y",0,39,0,0,0,0,None,None,None,0,10,2008,"WD ","Normal",142000
120,"RL",43,3013,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",145,"Gd","TA","PConc","Gd","TA","Gd","GLQ",16,"Unf",0,1346,1362,"GasA","Ex","Y","SBrkr",1506,0,0,1506,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,440,"TA","TA","Y",142,20,0,0,0,0,None,None,None,0,4,2006,"WD ","Normal",213490
20,"RL",65,6768,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",6,8,1961,1996,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","Mn","GLQ",832,"Unf",0,80,912,"GasA","Gd","Y","SBrkr",912,0,0,912,1,1,1,0,3,1,"Gd",5,"Typ",0,None,"Detchd",1962,"Unf",1,288,"TA","TA","Y",168,0,0,0,0,0,None,"GdPrv",None,0,5,2008,"WD ","Normal",142000
20,"RL",63,8487,"Pave",None,"Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",0,1480,1500,"GasA","Ex","Y","SBrkr",1500,0,0,1500,0,0,2,0,3,1,"Gd",6,"Typ",0,None,"Attchd",2004,"RFn",2,570,"TA","TA","Y",192,36,0,0,0,0,None,None,None,0,8,2009,"WD ","Normal",190000
60,"RL",80,8000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",6,6,1970,1970,"Gable","CompShg","VinylSd","VinylSd","BrkFace",525,"TA","TA","CBlock","TA","TA","No","Rec",915,"Unf",0,93,1008,"GasA","TA","Y","SBrkr",1403,1008,0,2411,1,0,2,1,4,1,"TA",8,"Typ",1,"Po","Attchd",1970,"RFn",2,570,"TA","TA","Y",0,192,0,0,0,0,None,None,None,0,6,2007,"WD ","Normal",240050
60,"RL",80,9364,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,1969,1969,"Gable","CompShg","HdBoard","HdBoard","Stone",143,"TA","TA","CBlock","TA","TA","No","ALQ",371,"Unf",0,292,663,"GasA","TA","Y","SBrkr",663,689,0,1352,0,0,1,1,4,1,"TA",7,"Typ",0,None,"Attchd",1969,"Fin",1,299,"TA","TA","Y",379,36,0,0,0,0,None,"MnPrv",None,0,3,2010,"WD ","Normal",158000
70,"RM",60,10800,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1890,1999,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","Mn","Unf",0,"Unf",0,1313,1313,"GasW","Gd","Y","SBrkr",1313,1182,0,2495,0,0,2,0,5,1,"TA",10,"Typ",1,"Gd","Detchd",1950,"Unf",2,342,"TA","Fa","Y",0,299,0,0,0,0,None,None,None,0,12,2008,"WD ","Normal",184000
120,"FV",34,3628,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1143,1143,"GasA","Ex","Y","SBrkr",1143,0,0,1143,0,0,1,1,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2004,"RFn",2,588,"TA","TA","Y",0,191,0,0,0,0,None,None,None,0,5,2006,"WD ","Normal",176400
20,"RL",73,39104,"Pave",None,"IR1","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,7,1954,2005,"Flat","Membran","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","LwQ",226,"GLQ",1063,96,1385,"GasA","Ex","Y","SBrkr",1363,0,0,1363,1,0,1,0,2,1,"TA",5,"Mod",2,"TA","Attchd",1954,"Unf",2,439,"TA","TA","Y",81,0,0,0,0,0,None,None,None,0,4,2008,"WD ","Normal",241500
120,"RL",41,4920,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2001,2001,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",616,"Unf",0,722,1338,"GasA","Ex","Y","SBrkr",1338,0,0,1338,1,0,2,0,2,1,"Gd",6,"Typ",0,None,"Attchd",2001,"Fin",2,582,"TA","TA","Y",0,0,170,0,0,0,None,None,None,0,4,2010,"WD ","Normal",213500
20,"RL",None,8510,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Nonemes","Norm","Norm","1Fam","1Story",5,7,1971,1971,"Gable","CompShg","Plywood","Plywood","BrkFace",178,"TA","TA","CBlock","Gd","TA","No","ALQ",500,"Unf",0,543,1043,"GasA","Ex","Y","SBrkr",1050,0,0,1050,1,0,1,1,3,1,"TA",6,"Typ",0,None,"Attchd",1971,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,7,2009,"WD ","Normal",143000
70,"RL",43,7000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",7,8,1926,1997,"Gable","CompShg","Wd Sdng","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",424,"Unf",0,200,624,"GasA","Ex","Y","SBrkr",743,736,0,1479,1,0,1,0,3,1,"Gd",6,"Typ",2,"Gd","Detchd",1926,"Unf",1,312,"TA","TA","Y",530,0,56,0,0,0,None,"MnPrv",None,0,5,2006,"WD ","Normal",160000
60,"RL",90,11367,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Mn","GLQ",932,"Unf",0,133,1065,"GasA","Ex","Y","SBrkr",1091,898,0,1989,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",2,586,"TA","TA","Y",199,60,0,0,0,0,None,None,None,0,11,2006,"WD ","Normal",255000
75,"RM",53,5350,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,8,1920,1965,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",116,"Unf",0,508,624,"GasA","Ex","Y","SBrkr",730,720,0,1450,0,0,1,0,3,1,"TA",7,"Typ",0,None,"Detchd",1935,"Unf",1,288,"TA","TA","Y",0,192,0,0,0,0,None,"MnPrv",None,0,3,2008,"WD ","Normal",132000
60,"RL",92,12003,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2009,2010,"Gable","CompShg","VinylSd","VinylSd","BrkFace",84,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,774,774,"GasA","Ex","Y","SBrkr",774,1194,0,1968,0,0,2,1,4,1,"Ex",8,"Typ",1,"Gd","BuiltIn",2009,"Fin",3,680,"TA","TA","Y",0,75,0,0,0,0,None,None,None,0,5,2010,"New","Partial",269500
20,"RL",None,9216,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Gable","CompShg","HdBoard","HdBoard","BrkFace",176,"TA","TA","CBlock","TA","TA","Av","ALQ",294,"Unf",0,782,1076,"GasA","TA","Y","SBrkr",1076,0,0,1076,0,0,1,1,3,1,"TA",5,"Typ",1,"Fa","Detchd",1985,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,None,"MnPrv",None,0,9,2008,"WD ","Abnorml",143195
80,"RL",74,9620,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,7,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",679,"Unf",0,564,1243,"GasA","TA","Y","SBrkr",1285,0,0,1285,0,1,2,0,3,1,"Gd",6,"Typ",1,"Fa","Attchd",1977,"Unf",2,473,"TA","TA","Y",375,26,0,0,0,0,None,"GdPrv","Shed",80,5,2010,"WD ","Normal",190000
75,"RL",53,7128,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2.5Unf",7,5,1941,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",364,"Unf",0,554,918,"GasA","Gd","Y","SBrkr",918,728,0,1646,0,0,2,0,4,1,"TA",7,"Typ",2,"Gd","Detchd",1941,"Unf",1,240,"TA","TA","Y",0,0,0,0,126,0,None,"MnPrv",None,0,8,2007,"WD ","Normal",164000
60,"RL",None,12585,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1993,1993,"Gable","CompShg","HdBoard","ImStucc","BrkFace",420,"Gd","TA","PConc","Gd","TA","No","LwQ",247,"GLQ",1039,0,1286,"GasA","Ex","Y","SBrkr",1565,1234,0,2799,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1993,"Fin",3,704,"TA","TA","Y",432,136,0,0,0,0,None,None,None,0,10,2006,"WD ","Normal",315000
30,"RM",40,3880,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,9,1945,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",329,"Unf",0,357,686,"GasA","Gd","Y","SBrkr",866,0,0,866,0,0,1,0,2,1,"Gd",4,"Typ",0,None,None,None,None,0,0,None,None,"Y",58,42,0,0,0,0,None,None,None,0,8,2007,"WD ","Normal",110500
90,"RL",60,7200,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Nonemes","Norm","Norm","Duplex","1Story",4,5,1949,1950,"Gable","CompShg","BrkFace","Stone","None",0,"TA","TA","Slab",None,None,None,None,0,None,0,0,0,"Wall","Fa","N","FuseF",1040,0,0,1040,0,0,2,0,2,2,"TA",6,"Typ",0,None,"Detchd",1956,"Unf",2,420,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,6,2009,"WD ","Normal",90000
20,"RL",70,8400,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",109,"Gd","TA","PConc","Gd","TA","Av","GLQ",712,"Unf",0,761,1473,"GasA","Ex","Y","SBrkr",1484,0,0,1484,1,0,2,0,3,1,"Gd",7,"Typ",0,None,"Attchd",2004,"RFn",2,606,"TA","TA","Y",0,35,0,144,0,0,None,None,None,0,5,2010,"WD ","Normal",213000
190,"RM",60,10800,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",6,7,1905,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,482,482,"GasA","Ex","N","SBrkr",1221,691,0,1912,0,0,2,0,3,2,"TA",7,"Typ",1,"TA","Detchd",2003,"Unf",2,672,"Gd","TA","Y",0,25,212,0,0,0,None,None,None,0,4,2008,"WD ","Normal",163000
20,"RL",60,6600,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1982,2005,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",638,"Unf",0,207,845,"GasA","Gd","Y","SBrkr",845,0,0,845,0,0,1,0,3,1,"Gd",6,"Typ",0,None,"Attchd",1982,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,7,2008,"WD ","Normal",134500
20,"RL",60,7200,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1972,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",671,"Unf",0,193,864,"GasA","Gd","Y","SBrkr",864,0,0,864,1,0,1,0,3,1,"Ex",5,"Typ",0,None,"Detchd",1977,"Fin",2,576,"Gd","Ex","Y",155,0,0,0,0,0,None,None,None,0,9,2007,"WD ","Normal",127000
120,"RL",48,6240,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",196,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1318,1342,"GasA","Ex","Y","SBrkr",1342,0,0,1342,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"RFn",2,550,"TA","TA","Y",0,35,0,0,0,0,None,None,None,0,2,2008,"WD ","Normal",219500
30,"RL",67,5604,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1925,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","TA","TA","No","Rec",468,"Unf",0,396,864,"GasA","TA","N","FuseA",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,None,None,None,None,0,0,None,None,"Y",0,0,96,0,0,0,None,None,None,0,4,2008,"WD ","Normal",98000
160,"FV",34,3230,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1129,"TA","TA","PConc","Gd","TA","No","GLQ",419,"Unf",0,310,729,"GasA","Gd","Y","SBrkr",729,729,0,1458,0,0,2,1,2,1,"TA",5,"Typ",1,"Fa","Detchd",1999,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,None,None,None,0,6,2007,"WD ","Normal",176000
20,"RL",73,17227,"Pave",None,"IR2","Lvl","AllPub","CulDSac","Mod","CollgCr","Norm","Norm","1Fam","1Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",158,"Gd","TA","PConc","Gd","TA","Gd","GLQ",915,"Unf",0,426,1341,"GasA","Ex","Y","SBrkr",1341,0,0,1341,1,0,1,1,1,1,"Gd",5,"Typ",1,"TA","Attchd",1999,"RFn",2,482,"TA","TA","Y",240,84,0,0,0,0,None,None,None,0,1,2007,"WD ","Normal",246900
20,"RL",64,6400,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1959,2000,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Av","Rec",77,"ALQ",831,52,960,"GasA","Ex","Y","SBrkr",960,0,0,960,1,0,1,0,2,1,"Fa",4,"Typ",0,None,"Detchd",1959,"Unf",1,392,"TA","TA","Y",144,0,35,0,0,0,None,None,None,0,12,2007,"WD ","Normal",131750
20,"RL",None,9556,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",52,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1168,1168,"GasA","Gd","Y","SBrkr",1187,0,0,1187,0,0,2,0,3,1,"Gd",6,"Typ",0,None,"Attchd",1992,"RFn",2,420,"TA","TA","Y",0,21,0,0,0,0,None,None,None,0,8,2007,"WD ","Normal",160000
20,"RL",70,10552,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Nonemes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Rec",1018,"Unf",0,380,1398,"GasA","Gd","Y","SBrkr",1700,0,0,1700,0,1,1,1,4,1,"Gd",6,"Typ",1,"Gd","Attchd",1959,"RFn",2,447,"TA","TA","Y",0,38,0,0,0,0,None,None,None,0,4,2010,"WD ","Normal",165500
70,"RL",60,9550,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,5,1915,1970,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","BrkTil","TA","Gd","No","ALQ",216,"Unf",0,540,756,"GasA","Gd","Y","SBrkr",961,756,0,1717,1,0,1,0,3,1,"Gd",7,"Typ",1,"Gd","Detchd",1998,"Unf",3,642,"TA","TA","Y",0,35,272,0,0,0,None,None,None,0,2,2006,"WD ","Abnorml",140000
180,"RM",21,1491,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","SFoyer",4,6,1972,1972,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Av","LwQ",150,"GLQ",480,0,630,"GasA","Ex","Y","SBrkr",630,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,None,None,None,None,0,0,None,None,"Y",96,24,0,0,0,0,None,None,None,0,5,2010,"WD ","Normal",75500
50,"RM",None,3950,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,8,1926,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",468,"Unf",0,350,818,"GasA","TA","Y","SBrkr",818,406,0,1224,0,0,1,0,3,1,"TA",5,"Typ",0,None,"Detchd",1926,"Unf",1,210,"TA","TA","N",0,0,116,0,0,0,None,None,None,0,12,2009,"WD ","Normal",115000
20,"RL",70,7000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Nonemes","Artery","Norm","1Fam","1Story",5,6,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",468,"Unf",0,396,864,"GasA","Gd","Y","SBrkr",864,0,0,864,0,1,1,0,3,1,"TA",5,"Typ",0,None,"Attchd",1962,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,None,"GdWo",None,0,2,2006,"WD ","Normal",105000
20,"RL",None,11425,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","Nonemes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",486,"Unf",0,522,1008,"GasA","Gd","Y","SBrkr",1008,0,0,1008,0,0,1,0,2,1,"TA",4,"Typ",1,"Gd","Attchd",1954,"RFn",1,275,"TA","TA","Y",0,0,120,0,0,0,None,None,None,0,7,2006,"WD ","Normal",137000
50,"RL",85,14115,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin",5,5,1993,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Wood","Gd","TA","No","GLQ",732,"Unf",0,64,796,"GasA","Ex","Y","SBrkr",796,566,0,1362,1,0,1,1,1,1,"TA",5,"Typ",0,None,"Attchd",1993,"Unf",2,480,"TA","TA","Y",40,30,0,320,0,0,None,"MnPrv","Shed",700,10,2009,"WD ","Normal",143000
20,"RL",70,8092,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Nonemes","Norm","Norm","1Fam","1Story",6,8,1954,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",176,"TA","Gd","CBlock","TA","TA","No","ALQ",824,"Unf",0,226,1050,"GasA","Ex","Y","SBrkr",1050,0,0,1050,1,0,1,0,3,1,"Gd",6,"Typ",0,None,"Attchd",1954,"RFn",1,286,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,6,2006,"WD ","Abnorml",156000
70,"RM",57,6876,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",6,5,1927,1950,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","Fa","No","BLQ",522,"Unf",0,198,720,"GasA","Fa","Y","SBrkr",1146,784,0,1930,1,0,2,0,4,1,"TA",8,"Typ",0,None,"Attchd",1927,"Unf",1,316,"TA","TA","Y",0,0,213,0,0,0,None,"MnPrv",None,0,8,2009,"WD ","Normal",149000
120,"RL",24,2280,"Pave",None,"Reg","Lvl","AllPub","FR2","Gtl","NPkVill","Norm","Norm","Twnhs","1Story",7,6,1975,1975,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,836,836,"GasA","Ex","Y","SBrkr",836,0,0,836,0,0,1,0,2,1,"TA",4,"Typ",0,None,"Attchd",1975,"Unf",1,308,"TA","TA","Y",0,30,0,0,0,0,None,None,None,0,6,2010,"WD ","Normal",120000
70,"RL",74,11988,"Pave",None,"IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",6,7,1934,1995,"Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",326,"Unf",0,389,715,"GasA","Fa","Y","FuseA",849,811,0,1660,0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Detchd",1939,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,8,2008,"WD ","Normal",188700
45,"RM",55,4388,"Pave",None,"IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","1Fam","1.5Unf",5,7,1930,1950,"Gable","CompShg","WdShing","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","LwQ",116,"Unf",0,556,672,"GasA","Ex","Y","SBrkr",840,0,0,840,0,0,1,0,3,1,"TA",5,"Typ",1,"TA",None,None,None,0,0,None,None,"N",0,0,0,0,0,0,None,None,None,0,6,2007,"WD ","Normal",87000
50,"RL",60,9900,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,7,1940,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,778,778,"GasA","TA","Y","SBrkr",944,545,0,1489,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1940,"Unf",1,240,"TA","TA","Y",335,0,0,0,0,0,None,"GdWo",None,0,7,2009,"WD ","Normal",139500
